Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NJ,2011,"10        ",Female,15,Right-Handed,168.9,24,84,2,Car,7,.345,50,Other,11,32,567,,882,1000,23,"Right foot",90,90,"Same length",July,Summer,Yes,No,Desserts,Water,Science,6,10,4,"Yes - other","Text messaging",50,55,28,2,31,7,22,0,2,2,38,2,1,1.5,"A lot","Graduate degree",Country,Fly,Happy,Relative,"Education/Youth development"
USA,WI,2016,"7         ",Female,13,Ambidextrous,166,28,160,1,Car,6,.426,42,Basketball,900,80,80,70,1000,1000,25,"Right foot",9,7,"Index finger",February,Summer,No,No,Desserts,Water,"Physical education",8,10,3,"Yes - broadband connection","Cell phone",51,50,6,1,7,2,8,3,5,2,2,9,4,6,Some,"Graduate degree",Country,Telepathy,Happy,Friend,"Wildlife, animals"
USA,SC,2012,"10        ",Female,16,Right-Handed,160,25,162,1,Bus,5,.75,33,Other,700,200,200,,1000,1000,25,"Same length",90,.90,,August,Fall,No,No,Meat,Water,History,4,10,3,"Yes - dial-up connection","Text messaging",300,300,0,0,0,1,5,8,84,120,300,0,30,0,"A lot","High school",Reggae,Invisibility,Happy,"Religious figure","International aid"
USA,MD,2021,"12        ",Male,18,Right-Handed,,27.3,205.7,1,Car,"9 min",.384,35,Other,599,631,775,791,663,738,27.94,"Left foot",82.5,88.9,"Ring finger",November,Summer,Yes,No,Poultry,Water,"Physical education",6,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",,,6,2,10,2,4,8,2,3,2,4,20,2,Some,"Some college","Rap/Hip hop","Freeze time",Rich,"Business person","Wildlife, animals"
USA,NC,2020,"12        ",Male,17,Right-Handed,185,25,175,1,Car,10,.346,41,Athletics,700,700,700,700,300,1000,25,"Same length",8,7,"Index finger",April,Summer,Yes,No,Seafood,Water,"Physical education",7,8,5,"Yes - dial-up connection","Internet chat or instant messaging",700,700,12,1,10,3,12,1,20,15,126,6,1,4,Some,"High school",Country,Telepathy,Rich,"Sports person","Wildlife, animals"
USA,CA,2021,"11        ",Male,16,Right-Handed,162,24,150,1,Car,20,0.331,45,None,1000,750,1000,1000,500,500,22,"Right foot",76,77,"Index finger",September,Spring,Yes,No,Seafood,"Soft drink (caffeinated)",Science,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",3,3,4,1,21,2,0,10,2,1,40,0,0,4,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,NC,2018,"12        ",Male,17,Right-Handed,172,35,170,2,Car,10,.385,39,Running/Jogging,400,400,300,700,900,900,25,"Same length",73,75,,June,Spring,Yes,No,Seafood,Water,History,7,10,4,"Yes - broadband connection","In person",5,6,2,0,10,4,9,0,2,1,5,0,0,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,"Business person","International aid"
USA,MA,2022,"12        ",Male,17,Right-Handed,175.2,27,181,3,Bus,90,0.31,33,Swimming,861,711,524,738,620,1000,27,,135,84,"Index finger",November,Fall,Yes,No,Pizza/Pasta,Water,Art,7,11,5,"Yes - other","In person",30,20,30,5,5,2,4,5,25,10,40,3,10,2,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Happy,"Business person","Education/Youth development"
USA,CO,2011,"9         ",Female,15,Right-Handed,5,21,,1,Car,15,0.359,56,Other,1000,1000,1000,,950,950,23,"Left foot",6,7,"Ring finger",October,Summer,Yes,No,Salads,Tea,"Social studies",9,10,2,"Yes - dial-up connection","Cell phone",45,50,5,5,2,4,2,0,0,24,4,6,0,0,Some,"Some college","Rap/Hip hop","Super strength",Rich,"Business person","Wildlife, animals"
USA,NJ,2016,"12        ",Female,17,Right-Handed,165,22,159,3,Walk,4,.34,24,Swimming,1000,1000,1000,1000,300,999,23,"Right foot",70,82,"Ring finger",July,Spring,No,No,Pizza/Pasta,Water,,7,12,5,"Yes - broadband connection","Text messaging",50,50,2,0,2,2,0,5,30,10,30,30,0,0,Some,"Graduate degree",Other,Telepathy,Happy,Actor,Environment
USA,WA,2020,"11        ",Female,17,Right-Handed,168,23,159,1,Car,8,0.467,44,Other,100,100,100,100,0,0,24,"Left foot",82,78,"Index finger",December,Summer,No,No,Breads/Sandwiches,Water,History,5,9,6,"Yes - broadband connection","Text messaging",60,95,60,3,10,1,7,0,7,5,20,8,25,3,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer","Education/Youth development"
USA,CA,2017,"11        ",Male,17,Right-Handed,183,28,182,0,Car,5,0.35,50,"Martial Arts",900,700,500,700,500,700,28,"Same length",760,800,"Ring finger",April,Winter,Yes,No,Seafood,Water,"Social studies",6,3,5,"Yes - other","Text messaging",41,1000,11,0,6,2,4,6,5,3,2,0,0,2,Some,"Graduate degree",Other,"Freeze time",Happy,Actor,"Wildlife, animals"
USA,AZ,2019,"12        ",Female,17,Left-Handed,170,22,170,1,Bus,15,0.477,50,Other,615,417,818,529,412,513,22,"Same length",,8.5,"Ring finger",January,Fall,No,No,Poultry,Water,Music,6,10,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,25,50,4,3,35,6,40,80,75,50,0,0,8,"Very little",,"Rock and roll",Telepathy,Healthy,Relative,Environment
USA,NC,2017,"10        ",Female,15,Right-Handed,152,21,6.5,2,Bus,10,0.498,50,None,524,460,487,433,519,519,22,"Left foot",98,100,"Ring finger",July,Summer,No,No,"No favorite",Water,"Mathematics and statistics",7,7,6,"Yes - other","Text messaging",50,50,3,7,1,0,7,7,7,7,7,7,0,3,None,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,"Wildlife, animals"
USA,NY,2017,"6         ",Female,11,Right-Handed,159,22,141,1,Bus,30,403,46,Cycling,1000,999,900,889,20,200,20,"Right foot",8,8,"Same length",October,Summer,No,No,Meat,Water,"Social studies",11,9,2,"Yes - other","Text messaging",19,42,15,30,12,8,40,29,50,13,22,82,0,0,"A lot","Graduate degree",Pop,,Rich,,Health
USA,MD,2019,"12        ",Male,15,Right-Handed,169,27,177,1,Bus,32,0.353,46,Baseball/Softball,900,1000,500,700,500,850,27,"Left foot",85,82,"Index finger",October,Summer,No,No,Meat,Milk,"Mathematics and statistics",7.5,10.5,3,"Yes - broadband connection","In person",1,3,8,0,18,35,5,50,2,8,80,10,0,0,"A lot","Graduate degree",Pop,"Freeze time",Rich,Other,Health
USA,IN,2020,"11        ",Female,17,,164,23,169,1,Bus,10,.333,30,Running/Jogging,802,134,21,481,743,968,24,"Left foot",74,74,"Same length",October,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,10,5,"Yes - broadband connection","In person",1,3,0,0,4,1,0,10,8,1,2,3,13,1,"Very little","Graduate degree",Pop,Fly,Happy,Actor,Environment
USA,CA,2022,"11        ",Male,17,Right-Handed,noce,noce,noce,noce,Bicycle,20,34,21,Soccer,,,yes,,,,noce,"Same length",noce,noce,"Same length",April,Summer,No,No,Vegetables,Juice,History,2,3,6,"Yes - other","Text messaging",15,15,,yes,,,yes,,,,,,,,Some,"High school",Reggae,"Freeze time",Happy,"Business person","Wildlife, animals"
USA,IL,2018,"12        ",Female,18,Right-Handed,167.6,24,151,2,Car,10,.511,42,Running/Jogging,500,500,500,500,1000,1000,26,"Left foot",850,750,"Ring finger",March,Fall,Yes,No,Fruit,Water,History,6,8,3,"Yes - other","Cell phone",100,106,5,4,6,10,8,0,3,5,12,8,0,6,Some,"Undergraduate degree",Other,Fly,Healthy,"Religious figure",Religious
USA,NY,2017,"6         ",Male,12,Right-Handed,155,27,146,7,Bus,30,0.368,46,Soccer,500,500,500,500,500,500,27,"Same length",55,60,"Ring finger",May,Summer,Yes,No,Other,Water,Other,3,4,5,"Yes - other","In person",10,500,48,3,24,10,20,5,10,20,100,0,2,10,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Famous,Other,"Wildlife, animals"
USA,OK,2013,"10        ",Male,15,Left-Handed,178,24,180,1,Car,4,.428,49,Basketball,1000,1000,1000,1000,1000,1000,25,"Left foot",9,80,"Index finger",September,Summer,No,No,Meat,Water,"Computers and technology",7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,3,3,2,10,2,1,9,4,30,20,0,2,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,AZ,2011,"12        ",Female,17,Right-Handed,165,22,165,1,Car,6,.827,43,Swimming,610,810,743,,690,600,22,"Same length",78,75,"Index finger",October,Spring,Yes,No,Breads/Sandwiches,Water,English,8,9,5,"Yes - broadband connection","Cell phone",15,15,15,5,10,10,8,0,6,5,13,2,12,7,"A lot","Graduate degree",Country,Fly,Happy,Relative,"International aid"
USA,IL,2015,"12        ",Male,17,Ambidextrous,185,29,183,1,Bus,20,.294,51,Athletics,540,267,0,481,861,1000,29,"Same length",75,80,"Ring finger",May,Spring,No,No,Pizza/Pasta,"Sports drink",History,6,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,21,16,1,4,50,25,0,12,5,20,8,26,0,Some,"Graduate degree",Pop,"Super strength",Healthy,Other,"Arts, culture, sports"
USA,WA,2019,"12        ",Female,17,Right-Handed,152,22,149,2,Car,10,0.389,39,Walking/Hiking,1000,1000,1000,600,300,500,22,"Same length",65,70,"Ring finger",April,Spring,No,No,"No favorite",Water,Science,8,10,5,"Yes - other","In person",10,10,3,0,3,5,1,1,3,3,1,1,0,4,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,Environment
USA,MN,2020,"9         ",Female,15,Left-Handed,5'2,6,38,2,Car,10,0.734,33,Tennis,679,722,1000,508,668,813,6,"Same length",8,9,"Ring finger",February,Spring,Yes,No,"No favorite","Sports drink","Mathematics and statistics",8,10,"2 , 4","Yes - broadband connection","Text messaging",300,310,35,20,40,50,14,1,98,50,40,30,0,45,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,CT,2021,"12        ",Male,17,Right-Handed,194,30,201,2,Car,14,0.306,35,Golf,567,658,519,513,1000,1000,30,"Same length",4,3.75,"Index finger",May,Fall,Yes,No,"Rice/Noodle dishes",Coffee,History,5,9,4,"Yes - broadband connection","Internet chat or instant messaging",2,4,4,0,10,4,0,35,10,2,40,20,9,0,Some,"Graduate degree",Classical,Fly,Famous,Actor,"Wildlife, animals"
USA,WI,2014,"7         ",Female,12,Right-Handed,157,22,160,2,Bus,45,0.396,40,Gymnastics,294,492,684,203,0,0,23,"Left foot",85,75,"Index finger",December,Winter,No,No,Meat,Water,"Social studies",8,11,3,"Yes - other","Cell phone",26,31,43,0,5,55,25,0,10,1,12,5,0,8,Some,"Graduate degree",Country,Telepathy,Healthy,Friend,"Wildlife, animals"
USA,CA,2016,"12        ",Female,16,Right-Handed,152,19,152,2,Car,15,0.562,71,Gymnastics,850,856,852,849,760,750,19,"Same length",90,90,"Same length",September,Fall,No,No,Fruit,Water,"Mathematics and statistics",6,10,5,"Yes - broadband connection","In person",30,45,7,2,6,4,5,3,6,3,4,0,0,3,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,MI,2022,"9         ",Female,13,Right-Handed,165,24,161,2,Car,15,0.376,30,Soccer,631,765,390,476,48,278,24,"Same length",70,75,"Ring finger",July,Fall,No,No,Pizza/Pasta,Water,English,7,9,4,"Yes - other","Text messaging",50,57,30,1,8,20,30,0,20,15,0,8,0,20,"A lot","Graduate degree",Country,Invisibility,Happy,"Community leader or elder","Wildlife, animals"
USA,OH,2019,"8         ",Male,13,Right-Handed,172,26,175,1,Car,6,0.327,64,Athletics,540,412,144,289,455,524,26,"Same length",90,93,"Ring finger",June,Summer,Yes,No,"No favorite",Water,Music,8,8,6,"Yes - broadband connection",,50,50,5,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Male,17,Right-Handed,173,26,181,2,Car,5,.033,35,Basketball,900,850,950,950,1000,1000,26,"Same length",74,83,"Ring finger",January,Summer,No,No,"Rice/Noodle dishes",Water,"Computers and technology",8,10,4,"Yes - broadband connection","Text messaging","250 ",400,3,3,14,7,9,0,2,21,56,3,0,6,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Health
USA,WI,2016,"7         ",Male,12,Right-Handed,147,22,155,1,Bus,60,.954,41,Baseball/Softball,813,567,1000,936,652,706,23,"Left foot",8.5,8.5,"Same length",March,Summer,Yes,No,Seafood,Water,"Physical education",8,6,4,"Yes - other","In person",5,8,8,2,1,3,8,2,1,2,5,4,2,6,Some,"Undergraduate degree",Country,Telepathy,Happy,"Sports person",Religious
USA,FL,2018,"12        ",Male,17,Right-Handed,191,29,193,2,Car,30,0.683,35,Basketball,100,1,5,80,300,700,29,"Same length",115,116,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,10,6,"Yes - broadband connection","Text messaging",10,11,3,1,20,5,17,3,14,12,10,20,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,NC,2019,"11        ",Male,16,Left-Handed,180,22,32,1,Car,21,.418,61,Swimming,733,765,743,348,37,11,22,"Same length",71,76,"Ring finger",September,Fall,Yes,No,Seafood,Water,Art,7.5,8,3,"Yes - other","In person",3,3,2,2,10,7,14,5,5,7,9,8,18,6,Some,Other,"Rock and roll","Freeze time",Happy,Actor,Health
USA,MI,2022,"9         ",Female,15,Right-Handed,178,25,172,2,Car,25,0.334,39,Other,700,700,700,700,850,900,25,"Left foot",89,92,"Ring finger",October,Fall,Yes,No,Meat,Water,"Mathematics and statistics",6.5,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,150,50,5,7,7,14,2,25,10,40,8,0,4,Some,"Graduate degree",Country,Telepathy,Rich,"Sports person","Wildlife, animals"
USA,CA,2018,"9         ",Female,14,Right-Handed,158,30,157,2,Car,20,.391,34,Soccer,300,200,450,400,600,500,29,"Right foot",60,65,"Ring finger",April,Summer,No,No,Vegetables,Juice,"Computers and technology",7,9,4,"Yes - broadband connection","Text messaging",20,20,24,6,6,6,7,10,7,3,12,5,0,3,Some,"Some college",Other,Telepathy,Healthy,Actor,Other
USA,IN,2021,"10        ",Male,15,Right-Handed,172,24,157,1,Bus,7,.346,46,Baseball/Softball,500,500,750,750,500,500,25,"Left foot",81,86,"Ring finger",January,Summer,No,No,Meat,Water,"Mathematics and statistics",8,11,4,"Yes - other","Text messaging",20,10,4,1,6,12,12,12,12,2,2,0,10,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person",Health
USA,CA,2014,"12        ",Female,17,Right-Handed,158,21.5,161.5,2,Walk,7,0.438,46,Dancing,503,1000,540,1000,882,1000,20.5,"Right foot",91,92,"Ring finger",March,Winter,No,No,"No favorite",Water,"Mathematics and statistics",7,11,10,"Yes - broadband connection","In person",0,0,6,3.5,2.75,.75,3,5,1,.25,3,.50,0,3,"A lot","Graduate degree",Pop,Invisibility,Happy,Friend,"International aid"
USA,CA,2016,"12        ",Female,16,Left-Handed,155,22,155,2,Car,4,.44,38,Golf,1000,829,856,733,310,545,22,"Same length",63,64,"Ring finger",April,Fall,No,No,Salads,Water,Geography,7,10,3,"Yes - broadband connection","Text messaging",65,55,0,0,20,3,10,0,3,4,7,0,0,1,"A lot","Graduate degree",Other,Fly,Happy,"Musician or singer","International aid"
USA,VA,2018,"11        ",Female,16,Right-Handed,171.2,22,167.6,1,Car,10,0.765,47,Soccer,1000,1000,1000,900,900,1000,22,"Same length",6,7,"Ring finger",January,Fall,No,No,Pizza/Pasta,Coffee,Science,6.5,9.5,3,"Yes - other","Text messaging",60,120,7,1,21,10,6,10,15,2,15,8,8,4,"A lot","Graduate degree",Other,"Freeze time",Happy,"Business person","Wildlife, animals"
USA,DC,2011,"6         ",Male,11,Right-Handed,147,23,158,1,Car,10,267,49,Basketball,500,500,999,,1000,10000,,"Left foot",,,"Index finger",November,Fall,Yes,No,Seafood,Juice,"Mathematics and statistics",8,10,3,"Yes - other","Cell phone",0,0,599,257,567,693,670,99999,965,0000,8907,146,00000,00000,"A lot","Less than high school","Rap/Hip hop","Super strength",Rich,"Sports person",Other
USA,MA,2022,"6         ",Female,11,Right-Handed,,,,1',Car,,,43,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,"A lot",,Other,Invisibility,Healthy,,
USA,NC,2022,"11        ",Female,17,Right-Handed,155,20,147,1,Car,20,0.066,33,Gymnastics,500,750,250,800,700,1000,20,"Same length",5.5,6,"Ring finger",February,Winter,No,No,Seafood,Water,Science,8,8,5,"Yes - other","Text messaging",21,19,0,0,4,1,17,0,3,4,8,6,10,1/2,Some,"Graduate degree",Country,"Freeze time",Happy,Other,"Education/Youth development"
USA,TX,2021,"12        ",Female,17,Right-Handed,162,23,157,1,Car,6,0.677,100,Other,1000,900,950,700,1000,1000,23,"Same length",85,85,"Same length",March,Fall,No,No,"Rice/Noodle dishes",Coffee,English,7,9,4,"Yes - broadband connection","Text messaging",22,30,6,5,24,10,2,0,12,3,18,0,0,4,"A lot","Graduate degree",Classical,Invisibility,Happy,Relative,"International aid"
USA,OH,2017,"12        ",Female,17,Right-Handed,162,9,161,1,Bus,13,0.772,67,None,,,,,,,10,"Right foot",10,10,"Same length",November,Fall,Yes,No,Seafood,Juice,English,10,10,2,"Yes - other","Myspace, Facebook, other social networking sites, or blog",60,100,10,25,6,10,0,0,59,59,25,5,25,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Business person",Health
USA,NC,2019,"11        ",Female,15,Right-Handed,162.6,9,162.6,1,Car,5,.442,32,Gymnastics,797,738,882,342,465,1000,8.5,"Right foot",76.2,68,"Index finger",April,Fall,Yes,No,Pizza/Pasta,Water,Science,6,12,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",3,5,10,7,5,0,8,0,"40 ",40,9,10,0,0,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse","Wildlife, animals"
USA,OH,2019,"7         ",Female,11,Right-Handed,146,21,147,1,Bus,32,0.467,45,Other,1000,497,230,422,225,225,22,"Left foot",65,55,"Index finger",November,Spring,No,No,Salads,Milk,Music,9,7,4,"Yes - other","In person",0,0,40,5,1,10,20,10,0,10,30,5,0,7,"Very little","Some college",Country,Telepathy,Happy,Actor,Environment
USA,CA,2019,"12        ",Female,16,Right-Handed,170,25,172,4,Walk,15,0.423,34,Dancing,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,IL,2016,"6         ",Male,12,Right-Handed,151,26,152.4,3,Bus,4,0.322,26,Basketball,626,658,556,695,840,786,26.5,"Left foot",80.5,90,"Ring finger",February,Summer,No,No,Desserts,"Soft drink (caffeinated)",Other,6,8,7,"Yes - broadband connection","In person",0,10,2,4,6,3,12,3,1,0.4,5,6,3,3,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Other
USA,CA,2018,"6         ",Male,14,Ambidextrous,176,32,173,2,Car,35,0.467,61,Swimming,636,513,"872 ",866,"866 ","861 ","32 ","Same length","220 ",170,,January,Summer,Yes,No,Breads/Sandwiches,Tea,History,"8 ","8 ","3 ","Yes - broadband connection",Other,3,3,5,4,8,7,7,2,2,1,8,8,0,"4 ",Some,"Less than high school",Other,Telepathy,Healthy,Friend,Environment
USA,MD,2020,"11        ",Male,16,Right-Handed,167,26,171,2,Bus,60,0.493,48,,200,1000,500,100,1000,1000,24,"Right foot",76,79,"Ring finger",April,Spring,Yes,No,Meat,Water,"Computers and technology",7,9,4,"Yes - broadband connection","Internet chat or instant messaging",1,1,0,0,12,0,0,8,0,1,30,1,0,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Teacher,Religious
USA,SC,2015,"11        ",Female,16,Right-Handed,159,24,163,1,Car,3,0.396,39,Dancing,888,950,999,980,600,880,25,"Left foot",100,90,"Index finger",November,Fall,Yes,No,Pizza/Pasta,Water,History,7,8,3,"Yes - other","Text messaging",50,55,0,0,4,3,1,0,6,5,12,7,0,2,"A lot","Some college","Rap/Hip hop",Telepathy,Happy,"Musician or singer","Wildlife, animals"
USA,TX,2018,"12        ",Female,17,Right-Handed,171,26,157,,Car,"7 ",.41,55,Tennis,500,500,500,500,1000,1000,25,"Right foot",75,80,"Ring finger",January,Spring,No,No,Pizza/Pasta,Water,Science,8,10,6,"Yes - other","Text messaging",100,100,15,50,15,10,3,0,5,5,5,10,25,0,"A lot",Other,Other,Telepathy,Happy,"Doctor or nurse","International aid"
USA,WI,2018,"12        ",Male,17,Right-Handed,193,27,192,2,Car,5,.402,42,Soccer,750,800,600,700,800,950,27,"Same length",95,90,"Index finger",November,Fall,No,No,Pizza/Pasta,Water,Science,8,10,3,"Yes - broadband connection","Text messaging",5,5,6,0,10,10,10,5,5,1,6,5,8,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person","Wildlife, animals"
USA,IN,2017,"12        ",Male,17,Right-Handed,180.3,28,185,1,Car,5,0.612,"49 ",Athletics,0,0,0,0,1000,1000,27,"Right foot",59,58,"Index finger",March,Spring,No,No,Pizza/Pasta,Tea,"Computers and technology",5,5,4,"Yes - broadband connection","Text messaging",20,5,0,0,0,0,0,30,0,10,10,0,0,0,Some,"Graduate degree",Other,"Freeze time",Happy,Other,Other
USA,NH,2019,"12        ",Male,17,Right-Handed,191,26,185,1,Car,5,.307,30,Athletics,770,633,340,508,567,567,28,"Left foot",80,85,"Ring finger",September,Summer,No,No,Poultry,Water,"Mathematics and statistics",6,10,4,"Yes - broadband connection","In person",40,50,7,2,10,7,17,2,17,7,3,0,0,4,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Relative,Environment
USA,OH,2022,"6         ",Male,12,Ambidextrous,156,25,160,1,Bus,10,,,"Football (American)",,,,,,,25,"Same length",8,7,"Same length",July,Summer,Yes,No,Meat,"Soft drink (caffeinated)",Other,10,14,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Male,17,Right-Handed,189,25.67,35.56,1,Walk,30,.293,36,None,481,337,524,610,872,1000,26.67,"Left foot",51,50,"Index finger",August,Winter,No,No,"Rice/Noodle dishes",Coffee,Other,8,10,5,"Yes - broadband connection","Cell phone",4,6,10,2,3,2,1,2`,1,2,8,3,10,1,Some,"Some college","Rap/Hip hop",Fly,Rich,Relative,Health
USA,RI,2013,"5         ",Female,"10 ",Right-Handed,168,23,168,2,Walk,2,0.38,0.47,Gymnastics,10,1000,1000,1000,952,1000,24,"Left foot",7,9,"Ring finger",June,Summer,No,No,Pizza/Pasta,Water,Art,9,11,3,"Yes - other","Text messaging",100,100,10,40,20,100,90,20,100,90,90,90,20,90,"A lot","Graduate degree",Pop,Invisibility,Rich,"Musician or singer",Other
USA,CA,2019,"9         ",Male,15,Right-Handed,167,26,169,2,Skateboard/Scooter/Rollerblade,40,0.391,35,Skateboarding/Rollerblading,1000,1000,1000,1000,1000,1000,26,"Same length",75,78,"Ring finger",September,Winter,No,No,Fruit,Water,"Mathematics and statistics",7,11,10,"No internet connection","In person",0,0,9,0,0,?,2,5,?,0,0,?,0,0,None,"Some college","Rap/Hip hop","Freeze time",Rich,Other,Health
USA,NC,2018,"12        ",Female,17,Right-Handed,154,21,152,1,Walk,5,0.449,56,Gymnastics,898,610,775,417,909,979,21,"Same length",65,60,"Index finger",October,Spring,No,No,Fruit,Juice,"Social studies",6,10,,"Yes - other","Text messaging",50,62,8,2,4,0,0,0,3,2,12,3,0,1,Some,"Graduate degree",Country,Invisibility,Happy,Friend,Health
USA,MI,2018,"9         ",Female,14,Right-Handed,171,26,164,1,Car,16,O.697,44,Dancing,600,500,500,500,1000,1000,27,"Left foot",90,90,"Same length",May,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Science,10,7,4,"Yes - broadband connection","In person",600,"1,000",10,0,3,1,6,1,4,2,9,5,0,0,"A lot","Graduate degree",Other,"Super strength",Happy,"Musician or singer","Wildlife, animals"
USA,OH,2021,"12        ",Female,16,Right-Handed,162,24,162,1,Car,9,.36,53,Walking/Hiking,800,600,400,400,700,800,24,"Same length",125,75,"Index finger",September,Summer,Yes,No,"Rice/Noodle dishes",Juice,Music,6,9,4/5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,50,30,4,2,30,1,0,42,20,120,20,24,5,"Very little","Undergraduate degree",,Telepathy,Happy,Actor,Health
USA,NC,2018,"12        ",Female,17,Right-Handed,171,23,165.1,1,Car,40,.359,38,Dancing,786,572,182,203,786,1000,23,"Same length",75,65,"Index finger",June,Summer,Yes,Yes,"Rice/Noodle dishes",Water,Science,7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,8,3,5,8,0,0,42,5,100,40,0,4,"Very little","Undergraduate degree",Pop,Invisibility,Famous,Actor,"Education/Youth development"
USA,MI,2019,"9         ",Male,15,Right-Handed,170,,,1,Bus,5,0.672,53,Other,100,100,99,99,100,100,,"Same length",7.5,9,"Ring finger",August,Spring,No,No,Salads,"Sports drink",Other,6,10,5,"Yes - other",Other,2,4,10,4,4,7,14/7,,,,,,,,,,,,,,
USA,OK,2016,"12        ",Male,17,Right-Handed,165.1,25,70,1,Car,8,0.37,46,None,867,931,967,452,1000,1000,25,"Same length",,67,"Ring finger",February,Winter,Yes,No,Other,Tea,"Mathematics and statistics",1,4,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",24,42,0,3,0,0,0,0,4,3,158,0,0,0,"A lot","Graduate degree",Other,"Freeze time",Happy,"Musician or singer",Other
USA,CA,2020,"12        ",Male,17,Right-Handed,188,28,182,2,Car,10,0.337,33,Soccer,900,600,500,500,0,800,27,"Right foot",76,89,"Ring finger",September,Summer,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",8,5,3,"Yes - broadband connection","Text messaging",30,35,15,4,10,0,5,1,10,5,5,1,0,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Environment
USA,IN,2021,"11        ",Female,16,Right-Handed,,,,"1 ",Car,"25 mi",0.469,49,Other,134,37,385,519,775,775,,,,,,July,Fall,Yes,No,Other,"Energy drink",Other,7-10,4-5,2,"Yes - other","Cell phone",80,50,11,28,1,3,1,10,9,30,34,1,0,3,Some,"Graduate degree",Other,Telepathy,Healthy,Friend,"Wildlife, animals"
USA,KY,2013,"12        ",Female,17,Right-Handed,158,25,150,3,Car,,13,32,Swimming,700,500,600,800,700,1000,25,"Same length",8,6,"Index finger",May,Summer,Yes,No,Poultry,"Soft drink (caffeinated)",English,7,10,2,"Yes - other","Text messaging",100,100,6,2,5,2,5,2,10,5,3,10,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Friend,Health
