"Season","DayNum","team1_TeamID","team1_Score","team2_TeamID","team2_Score","WLoc","NumOT","team1_FGM","team1_FGA","team1_FGM3","team1_FGA3","team1_FTM","team1_FTA","team1_OR","team1_DR","team1_Ast","team1_TO","team1_Stl","team1_Blk","team1_PF","team2_FGM","team2_FGA","team2_FGM3","team2_FGA3","team2_FTM","team2_FTA","team2_OR","team2_DR","team2_Ast","team2_TO","team2_Stl","team2_Blk","team2_PF","league","PT_margin","FTA_margin","PF_margin","OR_margin","DR_margin","FGA_margin","FGA3_margin","TO_margin","Stl_margin","Ast_margin","Blk_margin"
2025,72,3173,80,3182,71,"A",0,26,55,10,21,18,30,7,33,18,14,3,3,23,25,75,9,43,12,25,16,23,16,8,7,0,24,"WNCAA",9,5,-1,-9,10,-20,-22,6,-4,2,3
2025,72,3187,72,3150,65,"A",0,30,51,2,11,10,15,10,21,18,24,11,3,15,24,58,7,19,10,14,10,10,17,15,12,3,18,"WNCAA",7,1,-3,0,11,-7,-8,9,-1,1,0
2025,72,3201,74,3429,54,"H",0,28,57,9,20,9,10,6,26,16,14,7,2,14,20,53,5,22,9,14,5,19,4,11,8,2,17,"WNCAA",20,-4,-3,1,7,4,-2,3,-1,12,0
2025,72,3204,69,3402,62,"H",0,28,56,4,12,9,11,10,22,10,15,6,4,16,22,57,4,11,14,23,12,16,10,10,9,7,14,"WNCAA",7,-12,2,-2,6,-1,1,5,-3,0,-3
2025,72,3206,69,3260,39,"H",0,27,60,4,15,11,14,13,25,14,11,12,4,10,14,56,3,16,8,12,12,17,4,14,3,0,16,"WNCAA",30,2,-6,1,8,4,-1,-3,9,10,4
2025,72,3221,63,3137,37,"H",0,26,53,5,11,6,7,4,21,18,11,9,5,10,14,55,5,18,4,6,11,17,9,17,3,2,8,"WNCAA",26,1,2,-7,4,-2,-7,-6,6,9,3
2025,72,3237,75,3460,63,"H",0,28,59,8,17,11,14,7,18,14,21,11,3,17,25,56,2,16,11,16,8,19,7,22,9,2,17,"WNCAA",12,-2,0,-1,-1,3,1,-1,2,7,1
2025,72,3241,93,3267,65,"A",0,33,61,11,20,16,20,7,27,17,16,14,5,18,22,60,7,26,14,20,10,14,13,19,10,3,17,"WNCAA",28,0,1,-3,13,1,-6,-3,4,4,2
2025,72,3250,80,3131,54,"H",0,29,65,14,30,8,8,9,20,19,14,9,4,10,22,50,3,11,7,8,3,22,16,21,8,4,12,"WNCAA",26,0,-2,6,-2,15,19,-7,1,3,0
2025,72,3255,72,3219,68,"A",0,30,65,4,12,8,11,7,23,12,15,12,4,18,27,61,5,23,9,14,11,25,16,20,9,2,14,"WNCAA",4,-3,4,-4,-2,4,-11,-5,3,-4,2
2025,72,3269,82,3247,66,"H",0,30,63,5,15,17,23,13,31,20,16,4,1,13,26,66,4,23,10,16,9,20,13,11,10,1,17,"WNCAA",16,7,-4,4,11,-3,-8,5,-6,7,0
2025,72,3275,73,3296,52,"A",0,29,67,8,23,7,8,10,23,9,12,17,3,15,20,54,5,22,7,7,6,24,12,21,9,3,12,"WNCAA",21,1,3,4,-1,13,1,-9,8,-3,0
2025,72,3276,82,3449,69,"H",0,33,65,8,22,8,12,9,23,16,11,6,2,16,27,57,5,13,10,13,6,19,7,15,4,2,16,"WNCAA",13,-1,0,3,4,8,9,-4,2,9,0
2025,72,3277,70,3353,60,"A",0,27,71,6,28,10,19,13,21,18,13,8,6,22,20,57,4,13,16,25,15,29,11,22,8,6,20,"WNCAA",10,-6,2,-2,-8,14,15,-9,0,7,0
2025,72,3282,73,3176,66,"H",1,23,70,7,22,20,25,12,22,12,14,8,3,21,22,60,3,22,19,23,11,33,7,19,7,3,20,"WNCAA",7,2,1,1,-11,10,0,-5,1,5,0
2025,72,3315,80,3377,54,"H",0,32,71,12,30,4,4,15,33,14,14,4,9,16,19,58,9,29,7,9,4,20,9,9,7,1,9,"WNCAA",26,-5,7,11,13,13,1,5,-3,5,8
2025,72,3317,61,3349,53,"H",0,23,62,4,13,11,16,10,21,10,10,8,11,11,22,58,3,15,6,9,11,29,6,21,6,3,18,"WNCAA",8,7,-7,-1,-8,4,-2,-11,2,4,8
2025,72,3330,78,3111,71,"H",0,23,68,6,19,26,39,19,24,14,12,14,4,15,28,57,4,16,11,14,6,22,26,19,10,7,25,"WNCAA",7,25,-10,13,2,11,3,-7,4,-12,-3
2025,72,3332,69,3345,53,"H",0,27,60,5,17,10,15,8,21,13,10,14,1,11,21,50,5,20,6,8,9,22,8,21,4,1,16,"WNCAA",16,7,-5,-1,-1,10,-3,-11,10,5,0
2025,72,3344,51,3462,45,"H",0,17,41,2,11,15,24,5,31,12,21,9,5,11,17,59,8,34,3,3,7,20,10,15,8,2,18,"WNCAA",6,21,-7,-2,11,-18,-23,6,1,2,3
2025,72,3347,71,3205,70,"A",0,29,65,10,23,3,4,10,30,14,9,1,1,13,28,75,9,37,5,7,15,23,10,5,3,1,11,"WNCAA",1,-3,2,-5,7,-10,-14,4,-2,4,0
2025,72,3348,64,3433,50,"A",0,23,54,5,20,13,18,8,23,9,12,11,6,13,19,53,4,13,8,13,9,22,9,18,7,4,19,"WNCAA",14,5,-6,-1,1,1,7,-6,4,0,2
2025,72,3350,98,3382,60,"H",0,40,65,16,32,2,2,7,28,28,8,6,3,14,23,54,11,22,3,5,2,17,14,13,6,1,5,"WNCAA",38,-3,9,5,11,11,10,-5,0,14,2
2025,72,3367,60,3421,57,"H",0,16,45,3,16,25,34,9,30,9,22,7,7,22,19,57,4,18,15,20,5,22,8,17,7,3,27,"WNCAA",3,14,-5,4,8,-12,-2,5,0,1,4
2025,72,3371,58,3266,52,"A",0,24,63,5,17,5,10,13,21,11,8,10,2,13,19,54,7,22,7,8,9,25,12,18,4,5,15,"WNCAA",6,2,-2,4,-4,9,-5,-10,6,-1,-3
2025,72,3386,72,3200,65,"H",0,21,53,5,21,25,35,11,25,15,12,8,4,19,22,63,4,21,17,22,15,21,9,16,4,1,27,"WNCAA",7,13,-8,-4,4,-10,0,-4,4,6,3
2025,72,3387,64,3203,63,"H",0,23,59,2,15,16,19,11,23,9,16,8,3,19,21,54,7,17,14,19,9,22,12,19,6,4,22,"WNCAA",1,0,-3,2,1,5,-2,-3,2,-3,-1
2025,72,3408,66,3455,62,"A",0,25,64,4,21,12,26,9,33,13,17,7,4,16,22,69,5,19,13,17,10,24,15,12,8,5,22,"WNCAA",4,9,-6,-1,9,-5,2,5,-1,-2,-1
2025,72,3409,79,3194,64,"H",0,30,68,10,25,9,15,9,35,20,12,5,5,19,20,71,10,30,14,19,11,27,13,10,5,0,16,"WNCAA",15,-4,3,-2,8,-3,-5,2,0,7,5
2025,72,3417,83,3336,67,"H",0,35,74,7,25,6,12,16,25,27,8,9,8,14,27,58,5,13,8,12,4,25,20,15,4,4,18,"WNCAA",16,0,-4,12,0,16,12,-7,5,7,4
2025,72,3424,84,3102,51,"H",0,32,64,9,22,11,13,9,24,14,5,7,2,9,21,51,3,10,6,10,3,18,9,10,2,5,20,"WNCAA",33,3,-11,6,6,13,12,-5,5,5,-3
2025,72,3427,70,3272,68,"A",0,23,62,8,19,16,24,17,23,13,20,9,5,16,26,60,7,19,9,14,9,20,13,18,9,2,20,"WNCAA",2,10,-4,8,3,2,0,2,0,0,3
2025,72,3437,66,3177,55,"H",0,22,50,7,22,15,23,3,25,14,13,11,6,17,20,63,3,16,12,15,8,22,10,14,3,3,15,"WNCAA",11,8,2,-5,3,-13,6,-1,8,4,3
2025,72,3444,41,3405,38,"H",0,14,46,4,20,9,14,5,23,8,15,12,2,17,16,51,2,14,4,7,11,27,8,21,5,0,16,"WNCAA",3,7,1,-6,-4,-5,6,-6,7,0,2
2025,72,3452,73,3160,46,"H",0,27,59,8,23,11,13,8,19,13,15,15,3,11,18,47,4,17,6,6,8,20,9,29,9,3,14,"WNCAA",27,7,-3,0,-1,12,6,-14,6,4,0
2025,72,3461,66,3305,61,"H",0,27,57,5,15,7,9,8,17,16,13,11,5,12,23,55,6,15,9,12,6,20,13,14,9,5,13,"WNCAA",5,-3,-1,2,-3,2,0,-1,2,3,0
2025,72,3464,75,3297,66,"H",0,23,52,7,21,22,27,6,23,16,12,9,0,22,21,50,8,15,16,27,9,22,10,17,7,0,26,"WNCAA",9,0,-4,-3,1,2,6,-5,2,6,0
2025,73,3107,55,3136,40,"A",0,23,56,2,12,7,8,8,23,11,10,8,5,9,17,51,5,19,1,4,6,18,12,15,2,3,11,"WNCAA",15,4,-2,2,5,5,-7,-5,6,-1,2
2025,73,3122,59,3184,57,"A",1,25,63,3,18,6,8,4,29,19,17,9,9,17,19,63,7,19,12,15,11,27,12,20,7,2,13,"WNCAA",2,-7,4,-7,2,0,-1,-3,2,7,7
2025,73,3125,80,3179,65,"A",0,30,64,10,26,10,13,7,20,12,10,14,1,18,25,54,6,25,9,13,4,24,17,17,4,1,12,"WNCAA",15,0,6,3,-4,10,1,-7,10,-5,0
2025,73,3126,62,3115,58,"H",0,21,56,6,17,14,20,13,21,15,17,5,5,9,26,52,3,11,3,8,4,22,18,15,10,2,17,"WNCAA",4,12,-8,9,-1,4,6,2,-5,-3,3
2025,73,3130,83,3274,79,"A",0,32,69,12,27,7,9,14,16,24,13,6,1,13,33,60,8,21,5,6,7,17,19,13,8,1,17,"WNCAA",4,3,-4,7,-1,9,6,0,-2,5,0
2025,73,3145,66,3233,63,"H",0,23,51,3,11,17,21,9,21,12,17,8,0,11,25,56,6,22,7,9,6,14,11,14,8,3,21,"WNCAA",3,12,-10,3,7,-5,-11,3,0,1,-3
2025,73,3146,67,3316,53,"H",0,22,55,7,20,16,25,12,29,15,13,9,1,12,18,58,6,17,11,18,10,21,8,12,5,1,19,"WNCAA",14,7,-7,2,8,-3,3,1,4,7,0
2025,73,3151,69,3359,63,"H",0,28,59,5,16,8,10,7,21,17,8,8,4,14,23,49,7,18,10,16,6,23,10,13,5,1,17,"WNCAA",6,-6,-3,1,-2,10,-2,-5,3,7,3
2025,73,3157,83,3209,68,"H",0,28,63,15,38,12,15,9,24,19,22,12,2,16,26,57,5,17,11,17,9,23,12,22,15,4,14,"WNCAA",15,-2,2,0,1,6,21,0,-3,7,-2
2025,73,3181,72,3143,38,"H",0,27,62,6,21,12,17,15,21,18,14,15,2,13,16,45,2,12,4,8,9,17,10,30,6,3,18,"WNCAA",34,9,-5,6,4,17,9,-16,9,8,-1
2025,73,3183,51,3404,48,"A",0,21,49,2,20,7,13,6,27,13,15,8,3,13,20,54,2,10,6,7,6,20,9,15,9,4,10,"WNCAA",3,6,3,0,7,-5,10,0,-1,4,-1
2025,73,3188,76,3398,70,"A",1,27,70,8,26,14,21,11,37,13,19,11,0,22,24,72,4,24,18,34,15,32,8,19,10,1,20,"WNCAA",6,-13,2,-4,5,-2,2,0,1,5,-1
2025,73,3190,70,3273,46,"H",0,25,51,8,19,12,17,5,20,12,8,8,1,7,20,47,3,13,3,4,4,13,9,16,2,4,14,"WNCAA",24,13,-7,1,7,4,6,-8,6,3,-3
2025,73,3193,96,3310,49,"A",0,35,58,12,25,14,17,5,31,26,11,4,23,19,17,60,3,16,12,17,9,15,4,13,1,21,19,"WNCAA",47,0,0,-4,16,-2,9,-2,3,22,2
2025,73,3195,69,3474,47,"A",0,27,62,7,23,8,14,6,23,14,9,8,1,13,18,55,2,14,9,12,13,26,7,18,3,8,19,"WNCAA",22,2,-6,-7,-3,7,9,-9,5,7,-7
2025,73,3197,88,3290,60,"H",0,34,63,6,19,14,21,13,34,20,18,8,6,10,19,65,10,27,12,16,6,15,10,14,13,1,19,"WNCAA",28,5,-9,7,19,-2,-8,4,-5,10,5
2025,73,3199,82,3155,67,"H",0,28,72,13,30,13,15,11,24,17,6,11,6,13,27,58,7,16,6,10,6,29,14,18,4,3,16,"WNCAA",15,5,-3,5,-5,14,14,-12,7,3,3
2025,73,3202,82,3441,73,"H",0,27,64,9,25,19,29,11,22,16,15,8,1,19,25,59,6,24,17,20,9,26,14,21,8,0,21,"WNCAA",9,9,-2,2,-4,5,1,-6,0,2,1
2025,73,3211,66,3339,65,"H",0,22,53,3,17,19,28,15,23,13,18,8,4,23,20,57,5,21,20,28,13,18,12,14,10,0,25,"WNCAA",1,0,-2,2,5,-4,-4,4,-2,1,4
2025,73,3213,81,3101,67,"A",0,32,64,8,20,9,12,9,22,11,13,10,1,21,23,54,7,19,14,18,5,20,12,18,5,1,17,"WNCAA",14,-6,4,4,2,10,1,-5,5,-1,0
2025,73,3218,75,3169,47,"A",0,27,62,9,31,12,13,8,28,18,12,9,6,13,16,58,8,32,7,10,8,20,10,15,7,3,14,"WNCAA",28,3,-1,0,8,4,-1,-3,2,8,3
2025,73,3228,68,3231,54,"A",0,27,57,6,10,8,10,4,21,18,5,3,2,15,21,46,5,12,7,11,2,23,7,12,1,2,14,"WNCAA",14,-1,1,2,-2,11,-2,-7,2,11,0
2025,73,3230,52,3410,43,"H",0,23,53,3,12,3,4,4,25,7,10,8,4,15,17,56,3,23,6,10,8,24,6,17,6,3,11,"WNCAA",9,-6,4,-4,1,-3,-11,-7,2,1,1
2025,73,3242,75,3113,52,"H",0,28,59,8,22,11,19,6,24,14,9,11,7,15,18,54,8,20,8,11,7,24,7,20,6,3,19,"WNCAA",23,8,-4,-1,0,5,2,-11,5,7,4
2025,73,3243,62,3112,47,"H",0,23,51,8,21,8,13,5,28,18,16,6,9,12,19,59,1,7,8,12,7,22,10,11,12,4,17,"WNCAA",15,1,-5,-2,6,-8,14,5,-6,8,5
2025,73,3244,85,3358,73,"A",1,31,59,2,10,21,27,8,30,11,31,15,5,32,23,66,2,10,25,44,17,19,11,24,16,0,26,"WNCAA",12,-17,6,-9,11,-7,0,7,-1,0,5
2025,73,3249,67,3311,53,"A",0,24,48,2,8,17,25,8,24,9,13,8,2,20,22,51,4,15,5,18,6,17,13,12,10,2,21,"WNCAA",14,7,-1,2,7,-3,-7,1,-2,-4,0
2025,73,3251,75,3431,64,"A",0,28,65,9,30,10,14,8,30,17,12,6,6,18,22,64,5,19,15,22,10,27,13,14,8,2,18,"WNCAA",11,-8,0,-2,3,1,11,-2,-2,4,4
2025,73,3252,85,3239,82,"H",0,30,68,13,34,12,14,8,26,15,13,5,2,20,34,72,3,12,11,22,16,27,8,11,5,4,15,"WNCAA",3,-8,5,-8,-1,-4,22,2,0,7,-2
2025,73,3256,80,3240,73,"H",0,28,54,2,12,22,31,7,31,13,19,5,7,19,24,63,15,40,10,12,3,20,15,12,7,3,28,"WNCAA",7,19,-9,4,11,-9,-28,7,-2,-2,4
2025,73,3257,72,3393,62,"H",0,29,63,5,15,9,12,15,24,18,14,6,1,14,25,59,6,16,6,9,11,18,12,14,8,5,14,"WNCAA",10,3,0,4,6,4,-1,0,-2,6,-4
2025,73,3263,71,3312,58,"H",0,28,68,6,21,9,10,14,21,20,5,4,3,20,19,50,7,19,13,20,4,18,11,10,4,2,16,"WNCAA",13,-10,4,10,3,18,2,-5,0,9,1
2025,73,3265,50,3389,30,"H",0,18,54,6,27,8,8,4,36,12,12,4,1,9,11,53,3,22,5,8,6,27,6,13,7,0,11,"WNCAA",20,0,-2,-2,9,1,5,-1,-3,6,1
2025,73,3279,94,3196,69,"H",0,35,66,7,17,17,19,10,15,25,15,19,2,21,23,46,7,13,16,25,5,18,18,29,6,4,21,"WNCAA",25,-6,0,5,-3,20,4,-14,13,7,-2
2025,73,3285,74,3451,70,"H",0,28,62,11,35,7,12,10,26,17,7,7,7,16,22,56,10,21,16,21,6,23,11,10,6,3,16,"WNCAA",4,-9,0,4,3,6,14,-3,1,6,4
2025,73,3286,94,3226,52,"H",0,31,62,12,24,20,25,10,18,24,8,18,7,17,19,50,5,13,9,13,12,19,6,28,6,4,22,"WNCAA",42,12,-5,-2,-1,12,11,-20,12,18,3
2025,73,3291,66,3351,60,"H",0,19,56,10,28,18,26,7,25,13,21,13,1,17,20,54,5,16,15,16,8,25,13,23,5,0,21,"WNCAA",6,10,-4,-1,0,2,12,-2,8,0,1
2025,73,3293,95,3320,89,"A",0,32,69,12,27,19,23,14,26,18,12,5,1,12,35,71,11,27,8,11,8,21,17,7,8,3,18,"WNCAA",6,12,-6,6,5,-2,0,5,-3,1,-2
2025,73,3295,81,3303,67,"A",0,33,60,2,16,13,19,14,10,14,15,8,6,20,23,50,6,12,15,18,7,14,10,20,5,0,25,"WNCAA",14,1,-5,7,-4,10,4,-5,3,4,6
2025,73,3301,83,3338,67,"H",0,27,56,13,25,16,21,2,25,20,10,9,4,19,25,57,5,18,12,15,3,28,15,14,3,2,21,"WNCAA",16,6,-2,-1,-3,-1,7,-4,6,5,2
2025,73,3304,87,3234,84,"A",1,28,62,13,30,18,22,7,29,20,16,7,3,25,30,68,8,27,16,29,11,30,24,12,8,2,22,"WNCAA",3,-7,3,-4,-1,-6,3,4,-1,-4,1
2025,73,3306,56,3420,39,"H",0,20,53,6,21,10,14,7,21,10,15,7,3,18,14,41,3,16,8,12,5,22,7,22,3,3,20,"WNCAA",17,2,-2,2,-1,12,5,-7,4,3,0
2025,73,3308,74,3198,50,"H",0,28,70,7,24,11,12,10,19,9,13,16,2,20,18,48,1,11,13,18,7,26,5,29,7,3,15,"WNCAA",24,-6,5,3,-7,22,13,-16,9,4,-1
2025,73,3314,64,3374,33,"A",0,26,65,8,23,4,11,9,38,18,16,10,6,15,12,62,4,21,5,11,12,25,7,21,8,8,16,"WNCAA",31,0,-1,-3,13,3,2,-5,2,11,-2
2025,73,3319,75,3170,70,"A",0,23,60,9,22,20,24,6,27,18,13,5,2,21,25,62,6,13,14,19,9,29,13,11,10,5,20,"WNCAA",5,5,1,-3,-2,-2,9,2,-5,5,-3
2025,73,3322,83,3309,66,"H",0,30,59,8,19,15,21,6,31,9,19,9,3,21,24,71,3,15,15,29,19,20,4,13,9,0,20,"WNCAA",17,-8,1,-13,11,-12,4,6,0,5,3
2025,73,3323,81,3210,66,"H",0,34,62,6,13,7,11,8,33,21,21,7,2,10,26,69,8,30,6,8,6,13,15,12,10,1,11,"WNCAA",15,3,-1,2,20,-7,-17,9,-3,6,1
2025,73,3324,75,3454,72,"A",1,27,57,10,24,11,14,4,21,19,13,10,7,15,28,66,7,23,9,14,13,22,19,16,9,3,12,"WNCAA",3,0,3,-9,-1,-9,1,-3,1,0,4
2025,73,3326,80,3458,69,"A",0,32,70,7,18,9,12,8,24,11,6,11,1,13,26,58,12,29,5,6,6,27,15,16,6,3,10,"WNCAA",11,6,3,2,-3,12,-11,-10,5,-4,-2
2025,73,3328,80,3281,63,"H",0,28,54,11,24,13,16,5,21,22,22,7,3,20,22,58,7,21,12,16,8,18,11,18,8,2,20,"WNCAA",17,0,0,-3,3,-4,3,4,-1,11,1
2025,73,3331,71,3472,68,"H",0,25,61,3,15,18,24,8,27,9,16,8,6,18,24,64,9,25,11,13,11,26,13,19,7,1,21,"WNCAA",3,11,-3,-3,1,-3,-10,-3,1,-4,5
2025,73,3333,74,3365,72,"A",1,27,56,7,18,13,18,6,28,19,13,3,4,8,30,77,12,38,0,2,5,19,24,5,6,2,21,"WNCAA",2,16,-13,1,9,-21,-20,8,-3,-5,2
2025,73,3334,62,3258,51,"H",0,25,57,5,15,7,11,11,21,19,13,4,4,14,18,62,2,18,13,21,13,20,8,7,7,3,13,"WNCAA",11,-10,1,-2,1,-5,-3,6,-3,11,1
2025,73,3340,58,3294,52,"H",0,25,57,4,23,4,4,11,17,17,8,8,1,7,22,54,7,21,1,3,9,16,15,13,6,1,12,"WNCAA",6,1,-5,2,1,3,2,-5,2,2,0
2025,73,3341,62,3108,52,"H",0,21,47,4,14,16,20,9,22,9,20,5,7,17,17,59,3,16,15,19,14,15,6,15,14,2,18,"WNCAA",10,1,-1,-5,7,-12,-2,5,-9,3,5
2025,73,3346,72,3467,67,"A",0,28,58,7,22,9,12,10,20,13,14,10,1,14,27,60,5,22,8,9,10,20,12,16,7,1,16,"WNCAA",5,3,-2,0,0,-2,0,-2,3,1,0
2025,73,3356,63,3232,58,"A",0,25,66,4,19,9,15,19,32,13,14,7,5,16,21,73,6,28,10,17,20,23,11,10,8,3,15,"WNCAA",5,-2,1,-1,9,-7,-9,4,-1,2,2
2025,73,3368,57,3477,44,"A",0,23,55,1,5,10,12,6,22,13,12,12,5,13,19,49,5,15,1,1,4,23,8,21,3,1,14,"WNCAA",13,11,-1,2,-1,6,-10,-9,9,5,4
2025,73,3372,91,3270,49,"A",0,30,68,15,40,16,20,11,36,16,13,13,3,14,20,69,6,16,3,7,11,25,15,18,6,3,19,"WNCAA",42,13,-5,0,11,-1,24,-5,7,1,0
2025,73,3373,79,3357,59,"A",0,29,52,10,22,11,13,9,22,20,30,15,3,19,21,48,1,11,16,23,7,10,8,24,21,3,17,"WNCAA",20,-10,2,2,12,4,11,6,-6,12,0
2025,73,3376,76,3104,58,"A",0,27,61,3,20,19,21,10,30,20,15,5,5,15,22,68,4,22,10,16,10,17,9,9,6,6,19,"WNCAA",18,5,-4,0,13,-7,-2,6,-1,11,-1
2025,73,3388,56,3337,41,"H",0,22,65,7,24,5,7,16,20,16,7,12,5,19,11,52,2,23,17,22,20,25,7,17,4,2,8,"WNCAA",15,-15,11,-4,-5,13,1,-10,8,9,3
2025,73,3390,74,3448,71,"A",0,25,53,12,26,12,15,4,27,16,16,4,1,12,23,56,10,23,15,16,4,19,9,8,11,4,13,"WNCAA",3,-1,-1,0,8,-3,3,8,-7,7,-3
2025,73,3394,62,3223,55,"A",0,24,62,3,13,11,22,15,25,9,18,9,2,17,21,51,2,11,11,15,4,23,13,17,10,7,17,"WNCAA",7,7,0,11,2,11,2,1,-1,-4,-5
2025,73,3397,86,3280,73,"H",0,32,73,12,26,10,14,14,23,15,12,9,0,13,27,59,8,23,11,15,7,20,17,20,7,4,13,"WNCAA",13,-1,0,7,3,14,3,-8,2,-2,-4
2025,73,3399,79,3369,66,"H",0,25,50,4,21,25,34,12,23,19,20,12,4,18,24,59,2,14,16,19,8,14,9,16,11,1,28,"WNCAA",13,15,-10,4,9,-9,7,4,1,10,3
2025,73,3400,74,3120,57,"A",0,25,55,4,8,20,23,12,19,11,16,9,4,14,21,55,2,7,13,17,8,14,11,18,12,3,24,"WNCAA",17,6,-10,4,5,0,1,-2,-3,0,1
2025,73,3401,68,3208,63,"H",0,25,60,7,22,11,15,10,26,19,17,6,3,17,23,61,5,18,12,15,11,21,13,15,12,2,21,"WNCAA",5,0,-4,-1,5,-1,4,2,-6,6,1
2025,73,3407,99,3375,60,"H",0,34,74,13,26,18,20,12,39,18,19,14,3,19,20,67,4,17,16,23,11,26,9,21,12,3,20,"WNCAA",39,-3,-1,1,13,7,9,-2,2,9,0
2025,73,3411,69,3238,54,"H",0,29,69,3,17,8,13,12,28,11,13,8,6,19,17,65,2,18,18,29,17,24,5,14,6,2,17,"WNCAA",15,-16,2,-5,4,4,-1,-1,2,6,4
2025,73,3413,63,3142,51,"H",0,25,48,4,18,9,15,8,30,11,16,6,3,15,17,58,7,22,10,10,8,17,8,10,9,0,18,"WNCAA",12,5,-3,0,13,-10,-4,6,-3,3,3
2025,73,3414,79,3168,63,"A",0,23,49,8,22,25,29,13,19,11,10,9,3,21,21,59,6,14,15,20,15,14,11,17,5,0,24,"WNCAA",16,9,-3,-2,5,-10,8,-7,4,0,3
2025,73,3415,62,3364,52,"H",0,24,39,5,9,9,14,3,18,14,13,8,4,14,17,42,6,20,12,14,5,13,8,13,3,2,14,"WNCAA",10,0,0,-2,5,-3,-11,0,5,6,2
2025,73,3419,67,3379,55,"A",0,25,56,2,9,15,18,5,29,12,11,9,6,13,24,58,4,20,3,5,3,24,13,14,5,5,18,"WNCAA",12,13,-5,2,5,-2,-11,-3,4,-1,1
2025,73,3430,86,3426,75,"H",0,30,63,9,24,17,22,10,23,22,17,13,3,27,25,60,7,18,18,26,13,23,17,25,10,5,20,"WNCAA",11,-4,7,-3,0,3,6,-8,3,5,-2
2025,73,3436,55,3127,46,"A",0,23,58,6,24,3,5,9,30,15,13,6,4,15,18,50,3,9,7,13,4,22,8,14,5,0,10,"WNCAA",9,-8,5,5,8,8,15,-1,1,7,4
2025,73,3438,73,3439,65,"A",0,29,66,6,18,9,11,11,24,14,14,7,8,17,25,56,6,20,9,14,5,21,14,17,7,2,13,"WNCAA",8,-3,4,6,3,10,-2,-3,0,0,6
2025,73,3442,92,3287,63,"A",0,36,64,7,20,13,15,6,35,24,15,4,4,14,22,67,7,19,12,19,9,17,8,11,10,5,19,"WNCAA",29,-4,-5,-3,18,-3,1,4,-6,16,-1
2025,73,3450,74,3362,58,"A",0,30,66,10,32,4,4,7,21,18,12,9,8,14,22,61,4,22,10,16,6,23,9,15,5,2,7,"WNCAA",16,-12,7,1,-2,5,10,-3,4,9,6
2025,73,3453,70,3178,47,"H",0,26,59,8,21,10,12,11,19,23,6,10,2,7,19,48,6,20,3,6,8,18,10,16,2,1,16,"WNCAA",23,6,-9,3,1,11,1,-10,8,13,1
2025,73,3459,62,3422,39,"H",0,22,61,4,16,14,17,10,35,5,7,3,1,15,14,57,4,24,7,16,7,27,3,6,2,1,19,"WNCAA",23,1,-4,3,8,4,-8,1,1,2,0
2025,73,3465,73,3470,72,"H",0,29,56,5,14,10,14,3,30,18,16,6,8,10,30,81,10,30,2,5,16,21,17,8,9,4,12,"WNCAA",1,9,-2,-13,9,-25,-16,8,-3,1,4
2025,73,3466,75,3391,57,"H",0,31,72,7,25,6,10,12,38,17,10,5,2,12,23,68,3,14,8,10,7,25,7,9,7,0,10,"WNCAA",18,0,2,5,13,4,11,1,-2,10,2
2025,73,3468,86,3480,78,"A",1,32,70,5,17,17,22,12,26,16,18,10,0,18,29,66,10,34,10,14,12,22,15,22,7,2,23,"WNCAA",8,8,-5,0,4,4,-17,-4,3,1,-2
2025,73,3469,80,3370,70,"H",0,29,70,11,35,11,19,10,28,22,18,11,2,19,22,55,8,24,18,26,5,28,14,19,11,2,21,"WNCAA",10,-7,-2,5,0,15,11,-1,0,8,0
2025,73,3471,79,3253,68,"H",0,27,69,8,25,17,24,16,20,14,12,11,5,24,24,59,7,23,13,22,11,23,13,19,5,3,25,"WNCAA",11,2,-1,5,-3,10,2,-7,6,1,2
2025,73,3475,70,3473,66,"H",0,26,55,4,15,14,17,8,15,14,12,10,4,14,23,50,8,18,12,14,8,18,12,19,6,3,16,"WNCAA",4,3,-2,0,-3,5,-3,-7,4,2,1
2025,74,3124,70,3222,51,"H",0,30,62,3,21,7,10,12,33,21,17,6,3,13,18,66,7,27,8,12,7,16,8,9,8,2,13,"WNCAA",19,-2,0,5,17,-4,-6,8,-2,13,1
2025,74,3144,68,3423,55,"H",0,31,62,1,11,5,7,9,28,12,13,9,2,13,21,62,6,20,7,10,10,19,11,15,6,2,12,"WNCAA",13,-3,1,-1,9,0,-9,-2,3,1,0
2025,74,3174,79,3214,69,"A",0,25,55,13,23,16,26,7,22,20,14,7,3,17,24,65,9,24,12,18,14,24,16,15,5,3,19,"WNCAA",10,8,-2,-7,-2,-10,-1,-1,2,4,0
2025,74,3189,60,3392,48,"H",0,23,56,2,13,12,19,9,25,10,14,8,0,17,20,54,1,10,7,10,7,24,8,16,6,2,17,"WNCAA",12,9,0,2,1,2,3,-2,2,2,-2
2025,74,3227,52,3133,49,"H",0,15,42,2,14,20,25,8,22,11,20,11,4,14,19,47,5,18,6,8,2,18,10,18,5,3,22,"WNCAA",3,17,-8,6,4,-5,-4,2,6,1,1
2025,74,3229,79,3434,65,"A",0,25,50,7,17,22,29,11,25,15,20,6,2,16,25,58,5,25,10,14,2,15,11,12,10,4,25,"WNCAA",14,15,-9,9,10,-8,-8,8,-4,4,-2
